init,method,seed,loss,type,optim
3.0,CBP,26,0.3250829875469208,g,Momentum
3.0,CBP,27,0.32508301734924316,g,Momentum
3.0,CBP,28,0.32508301734924316,g,Momentum
3.0,CBP,29,0.3250829577445984,g,Momentum
3.0,CBP,30,0.32508301734924316,g,Momentum
3.0,CBP,31,0.32508301734924316,g,Momentum
3.0,CBP,32,0.32508301734924316,g,Momentum
3.0,CBP,33,0.32508301734924316,g,Momentum
3.0,CBP,34,0.3250829577445984,g,Momentum
3.0,CBP,35,0.32508301734924316,g,Momentum
3.0,CBP,36,0.32508301734924316,g,Momentum
3.0,CBP,37,0.32508301734924316,g,Momentum
3.0,CBP,38,0.32508301734924316,g,Momentum
3.0,CBP,39,0.3250829875469208,g,Momentum
3.0,CBP,40,0.32508301734924316,g,Momentum
3.0,CBP,41,0.3250829577445984,g,Momentum
3.0,CBP,42,0.32508301734924316,g,Momentum
3.0,CBP,43,0.3250829875469208,g,Momentum
3.0,CBP,44,0.3250829875469208,g,Momentum
3.0,CBP,45,0.3250829875469208,g,Momentum
3.0,CBP,46,0.32508301734924316,g,Momentum
3.0,CBP,47,0.3250829875469208,g,Momentum
3.0,CBP,48,0.32508301734924316,g,Momentum
3.0,CBP,49,0.3250829875469208,g,Momentum
3.0,CBP,50,0.32508301734924316,g,Momentum
3.0,CBP,51,0.3250829875469208,g,Momentum
3.0,CBP,52,0.3250829875469208,g,Momentum
3.0,CBP,53,0.3250829875469208,g,Momentum
3.0,CBP,54,0.32508301734924316,g,Momentum
3.0,CBP,55,0.32508301734924316,g,Momentum
3.0,CBP,56,0.3250829875469208,g,Momentum
3.0,CBP,57,0.3250829875469208,g,Momentum
3.0,CBP,58,0.3250829875469208,g,Momentum
3.0,CBP,59,0.32508301734924316,g,Momentum
3.0,CBP,60,0.3250829577445984,g,Momentum
3.0,CBP,61,0.3250829875469208,g,Momentum
3.0,CBP,62,0.32508301734924316,g,Momentum
3.0,CBP,63,0.32508301734924316,g,Momentum
3.0,CBP,64,0.3250829577445984,g,Momentum
3.0,CBP,65,0.3250829875469208,g,Momentum
3.0,CBP,66,0.32508301734924316,g,Momentum
3.0,CBP,67,0.32508301734924316,g,Momentum
3.0,CBP,68,0.3250829875469208,g,Momentum
3.0,CBP,69,0.32508301734924316,g,Momentum
3.0,CBP,70,0.32508301734924316,g,Momentum
3.0,CBP,71,0.3250829875469208,g,Momentum
3.0,CBP,72,0.3250829577445984,g,Momentum
3.0,CBP,73,0.3250829875469208,g,Momentum
3.0,CBP,74,0.32508301734924316,g,Momentum
3.0,CBP,75,0.32508301734924316,g,Momentum
3.0,CBP,76,0.32508301734924316,g,Momentum
3.0,CBP,77,0.32508301734924316,g,Momentum
3.0,CBP,78,0.32508301734924316,g,Momentum
3.0,CBP,79,0.3250829875469208,g,Momentum
3.0,CBP,80,0.3250829875469208,g,Momentum
3.0,CBP,81,0.3250829577445984,g,Momentum
3.0,CBP,82,0.3250829875469208,g,Momentum
3.0,CBP,83,0.3250829875469208,g,Momentum
3.0,CBP,84,0.3250829875469208,g,Momentum
3.0,CBP,85,0.3250829875469208,g,Momentum
3.0,CBP,86,0.32508301734924316,g,Momentum
3.0,CBP,87,0.32508301734924316,g,Momentum
3.0,CBP,88,0.32508301734924316,g,Momentum
3.0,CBP,89,0.3250829875469208,g,Momentum
3.0,CBP,90,0.32508301734924316,g,Momentum
3.0,CBP,91,0.3250829875469208,g,Momentum
3.0,CBP,92,0.32508301734924316,g,Momentum
3.0,CBP,93,0.3250829577445984,g,Momentum
3.0,CBP,94,0.3250829875469208,g,Momentum
3.0,CBP,95,0.3250829875469208,g,Momentum
3.0,CBP,96,0.3250829875469208,g,Momentum
3.0,CBP,97,0.3250829875469208,g,Momentum
3.0,CBP,98,0.3250829875469208,g,Momentum
3.0,CBP,99,0.3250829875469208,g,Momentum
0.2,CBP,0,0.32508301734924316,g,Adam
0.2,CBP,1,0.32508301734924316,g,Adam
0.2,CBP,2,0.3250829577445984,g,Adam
0.2,CBP,3,0.32508301734924316,g,Adam
0.2,CBP,4,0.32508301734924316,g,Adam
0.2,CBP,5,0.3250829875469208,g,Adam
0.2,CBP,6,0.32508301734924316,g,Adam
0.2,CBP,7,0.32508301734924316,g,Adam
0.2,CBP,8,0.3250829875469208,g,Adam
0.2,CBP,9,0.3250829577445984,g,Adam
0.2,CBP,10,0.32508301734924316,g,Adam
0.2,CBP,11,0.32508301734924316,g,Adam
0.2,CBP,12,0.32508301734924316,g,Adam
0.2,CBP,13,0.32508301734924316,g,Adam
0.2,CBP,14,0.32508301734924316,g,Adam
0.2,CBP,15,0.32508301734924316,g,Adam
0.2,CBP,16,0.3250829577445984,g,Adam
0.2,CBP,17,0.32508301734924316,g,Adam
0.2,CBP,18,0.3250829875469208,g,Adam
0.2,CBP,19,0.32508301734924316,g,Adam
0.2,CBP,20,0.32508301734924316,g,Adam
0.2,CBP,21,0.32508301734924316,g,Adam
0.2,CBP,22,0.32508301734924316,g,Adam
0.2,CBP,23,0.3250829577445984,g,Adam
0.2,CBP,24,0.3250829577445984,g,Adam
0.2,CBP,25,0.32508301734924316,g,Adam
0.2,CBP,26,0.32508301734924316,g,Adam
0.2,CBP,27,0.32508301734924316,g,Adam
0.2,CBP,28,0.32508301734924316,g,Adam
0.2,CBP,29,0.3250829875469208,g,Adam
0.2,CBP,30,0.3250829577445984,g,Adam
0.2,CBP,31,0.3250829577445984,g,Adam
0.2,CBP,32,0.3250829875469208,g,Adam
0.2,CBP,33,0.32508301734924316,g,Adam
0.2,CBP,34,0.3250829875469208,g,Adam
0.2,CBP,35,0.32508301734924316,g,Adam
0.2,CBP,36,0.3250829875469208,g,Adam
0.2,CBP,37,0.32508301734924316,g,Adam
0.2,CBP,38,0.3250829577445984,g,Adam
0.2,CBP,39,0.3250829875469208,g,Adam
0.2,CBP,40,0.32508301734924316,g,Adam
0.2,CBP,41,0.32508301734924316,g,Adam
0.2,CBP,42,0.3250829875469208,g,Adam
0.2,CBP,43,0.3250829577445984,g,Adam
0.2,CBP,44,0.32508301734924316,g,Adam
0.2,CBP,45,0.32508301734924316,g,Adam
0.2,CBP,46,0.32508301734924316,g,Adam
0.2,CBP,47,0.32508301734924316,g,Adam
0.2,CBP,48,0.32508301734924316,g,Adam
0.2,CBP,49,0.32508301734924316,g,Adam
0.2,CBP,50,0.3250829577445984,g,Adam
0.2,CBP,51,0.32508301734924316,g,Adam
0.2,CBP,52,0.3250829875469208,g,Adam
0.2,CBP,53,0.32508301734924316,g,Adam
0.2,CBP,54,0.32508301734924316,g,Adam
0.2,CBP,55,0.3250829875469208,g,Adam
0.2,CBP,56,0.3250829875469208,g,Adam
0.2,CBP,57,0.3250829875469208,g,Adam
0.2,CBP,58,0.3250829577445984,g,Adam
0.2,CBP,59,0.32508301734924316,g,Adam
0.2,CBP,60,0.3250829577445984,g,Adam
0.2,CBP,61,0.3250829875469208,g,Adam
0.2,CBP,62,0.32508301734924316,g,Adam
0.2,CBP,63,0.32508301734924316,g,Adam
0.2,CBP,64,0.3250829875469208,g,Adam
0.2,CBP,65,0.3250829875469208,g,Adam
0.2,CBP,66,0.3250829875469208,g,Adam
0.2,CBP,67,0.3250829875469208,g,Adam
0.2,CBP,68,0.32508301734924316,g,Adam
0.2,CBP,69,0.32508301734924316,g,Adam
0.2,CBP,70,0.32508301734924316,g,Adam
0.2,CBP,71,0.32508301734924316,g,Adam
0.2,CBP,72,0.32508301734924316,g,Adam
0.2,CBP,73,0.3250829577445984,g,Adam
0.2,CBP,74,0.3250829577445984,g,Adam
0.2,CBP,75,0.3250829875469208,g,Adam
0.2,CBP,76,0.32508301734924316,g,Adam
0.2,CBP,77,0.3250829875469208,g,Adam
0.2,CBP,78,0.32508301734924316,g,Adam
0.2,CBP,79,0.32508301734924316,g,Adam
0.2,CBP,80,0.32508301734924316,g,Adam
0.2,CBP,81,0.32508301734924316,g,Adam
0.2,CBP,82,0.32508301734924316,g,Adam
0.2,CBP,83,0.32508301734924316,g,Adam
0.2,CBP,84,0.32508301734924316,g,Adam
0.2,CBP,85,0.32508301734924316,g,Adam
0.2,CBP,86,0.3250829577445984,g,Adam
0.2,CBP,87,0.32508301734924316,g,Adam
0.2,CBP,88,0.32508301734924316,g,Adam
0.2,CBP,89,0.32508301734924316,g,Adam
0.2,CBP,90,0.32508301734924316,g,Adam
0.2,CBP,91,0.3250829875469208,g,Adam
0.2,CBP,92,0.32508301734924316,g,Adam
0.2,CBP,93,0.3250829875469208,g,Adam
0.2,CBP,94,0.3250829875469208,g,Adam
0.2,CBP,95,0.3250829875469208,g,Adam
0.2,CBP,96,0.3250829577445984,g,Adam
0.2,CBP,97,0.32508301734924316,g,Adam
0.2,CBP,98,0.32508301734924316,g,Adam
0.2,CBP,99,0.3250829577445984,g,Adam
0.5,CBP,0,0.3250829875469208,g,Adam
0.5,CBP,1,0.3250829577445984,g,Adam
0.5,CBP,2,0.3250829875469208,g,Adam
0.5,CBP,3,0.3250829875469208,g,Adam
0.5,CBP,4,0.3250829577445984,g,Adam
0.5,CBP,5,0.3250829577445984,g,Adam
0.5,CBP,6,0.3250829577445984,g,Adam
0.5,CBP,7,0.3250829577445984,g,Adam
0.5,CBP,8,0.32508301734924316,g,Adam
0.5,CBP,9,0.32508301734924316,g,Adam
0.5,CBP,10,0.32508301734924316,g,Adam
0.5,CBP,11,0.3250829875469208,g,Adam
0.5,CBP,12,0.32508301734924316,g,Adam
0.5,CBP,13,0.32508301734924316,g,Adam
0.5,CBP,14,0.32508301734924316,g,Adam
0.5,CBP,15,0.32508301734924316,g,Adam
0.5,CBP,16,0.32508301734924316,g,Adam
0.5,CBP,17,0.32508301734924316,g,Adam
0.5,CBP,18,0.3250829875469208,g,Adam
0.5,CBP,19,0.3250829875469208,g,Adam
0.5,CBP,20,0.32508301734924316,g,Adam
0.5,CBP,21,0.3250829875469208,g,Adam
0.5,CBP,22,0.3250829875469208,g,Adam
0.5,CBP,23,0.32508301734924316,g,Adam
0.5,CBP,24,0.32508301734924316,g,Adam
0.5,CBP,25,0.3250829577445984,g,Adam
0.5,CBP,26,0.32508301734924316,g,Adam
0.5,CBP,27,0.32508301734924316,g,Adam
0.5,CBP,28,0.3250829875469208,g,Adam
0.5,CBP,29,0.32508301734924316,g,Adam
0.5,CBP,30,0.32508301734924316,g,Adam
0.5,CBP,31,0.3250829875469208,g,Adam
0.5,CBP,32,0.32508301734924316,g,Adam
0.5,CBP,33,0.3250829577445984,g,Adam
0.5,CBP,34,0.32508301734924316,g,Adam
0.5,CBP,35,0.3250829577445984,g,Adam
0.5,CBP,36,0.3250829577445984,g,Adam
0.5,CBP,37,0.32508301734924316,g,Adam
0.5,CBP,38,0.3250829577445984,g,Adam
0.5,CBP,39,0.3250829875469208,g,Adam
0.5,CBP,40,0.3250829577445984,g,Adam
0.5,CBP,41,0.32508301734924316,g,Adam
0.5,CBP,42,0.32508301734924316,g,Adam
0.5,CBP,43,0.32508301734924316,g,Adam
0.5,CBP,44,0.3250829875469208,g,Adam
0.5,CBP,45,0.32508301734924316,g,Adam
0.5,CBP,46,0.32508301734924316,g,Adam
0.5,CBP,47,0.3250829577445984,g,Adam
0.5,CBP,48,0.32508301734924316,g,Adam
0.5,CBP,49,0.32508301734924316,g,Adam
0.5,CBP,50,0.32508301734924316,g,Adam
0.5,CBP,51,0.3250829577445984,g,Adam
0.5,CBP,52,0.3250829875469208,g,Adam
0.5,CBP,53,0.32508301734924316,g,Adam
0.5,CBP,54,0.32508301734924316,g,Adam
0.5,CBP,55,0.3250829875469208,g,Adam
0.5,CBP,56,0.32508301734924316,g,Adam
0.5,CBP,57,0.32508301734924316,g,Adam
0.5,CBP,58,0.3250829875469208,g,Adam
0.5,CBP,59,0.32508301734924316,g,Adam
0.5,CBP,60,0.32508301734924316,g,Adam
0.5,CBP,61,0.32508301734924316,g,Adam
0.5,CBP,62,0.32508301734924316,g,Adam
0.5,CBP,63,0.3250829875469208,g,Adam
0.5,CBP,64,0.3250829577445984,g,Adam
0.5,CBP,65,0.32508301734924316,g,Adam
0.5,CBP,66,0.32508301734924316,g,Adam
0.5,CBP,67,0.3250829875469208,g,Adam
0.5,CBP,68,0.32508301734924316,g,Adam
0.5,CBP,69,0.3250829875469208,g,Adam
0.5,CBP,70,0.3250829875469208,g,Adam
0.5,CBP,71,0.3250829875469208,g,Adam
0.5,CBP,72,0.32508301734924316,g,Adam
0.5,CBP,73,0.3250829577445984,g,Adam
0.5,CBP,74,0.3250829577445984,g,Adam
0.5,CBP,75,0.3250829875469208,g,Adam
0.5,CBP,76,0.32508301734924316,g,Adam
0.5,CBP,77,0.3250829875469208,g,Adam
0.5,CBP,78,0.32508301734924316,g,Adam
0.5,CBP,79,0.32508301734924316,g,Adam
0.5,CBP,80,0.32508301734924316,g,Adam
0.5,CBP,81,0.32508301734924316,g,Adam
0.5,CBP,82,0.32508301734924316,g,Adam
0.5,CBP,83,0.3250829875469208,g,Adam
0.5,CBP,84,0.3250829875469208,g,Adam
0.5,CBP,85,0.32508301734924316,g,Adam
0.5,CBP,86,0.32508301734924316,g,Adam
0.5,CBP,87,0.3250829875469208,g,Adam
0.5,CBP,88,0.3250829875469208,g,Adam
0.5,CBP,89,0.3250829875469208,g,Adam
0.5,CBP,90,0.3250829875469208,g,Adam
0.5,CBP,91,0.3250829875469208,g,Adam
0.5,CBP,92,0.3250829577445984,g,Adam
0.5,CBP,93,0.32508301734924316,g,Adam
0.5,CBP,94,0.3250829875469208,g,Adam
0.5,CBP,95,0.3250829875469208,g,Adam
0.5,CBP,96,0.3250829875469208,g,Adam
0.5,CBP,97,0.3250829875469208,g,Adam
0.5,CBP,98,0.32508301734924316,g,Adam
0.5,CBP,99,0.32508301734924316,g,Adam
1.0,CBP,0,0.32508301734924316,g,Adam
1.0,CBP,1,0.32508301734924316,g,Adam
1.0,CBP,2,0.3250829577445984,g,Adam
1.0,CBP,3,0.3250829875469208,g,Adam
1.0,CBP,4,0.32508301734924316,g,Adam
1.0,CBP,5,0.3250829577445984,g,Adam
1.0,CBP,6,0.3250829577445984,g,Adam
1.0,CBP,7,0.32508301734924316,g,Adam
1.0,CBP,8,0.3250829875469208,g,Adam
1.0,CBP,9,0.3250829875469208,g,Adam
1.0,CBP,10,0.32508301734924316,g,Adam
1.0,CBP,11,0.32508301734924316,g,Adam
1.0,CBP,12,0.32508301734924316,g,Adam
1.0,CBP,13,0.3250829875469208,g,Adam
1.0,CBP,14,0.3250829577445984,g,Adam
1.0,CBP,15,0.3250829875469208,g,Adam
1.0,CBP,16,0.32508301734924316,g,Adam
1.0,CBP,17,0.32508301734924316,g,Adam
1.0,CBP,18,0.3250829875469208,g,Adam
1.0,CBP,19,0.32508301734924316,g,Adam
1.0,CBP,20,0.32508301734924316,g,Adam
1.0,CBP,21,0.3250829875469208,g,Adam
1.0,CBP,22,0.3250829875469208,g,Adam
1.0,CBP,23,0.32508301734924316,g,Adam
1.0,CBP,24,0.3250829577445984,g,Adam
1.0,CBP,25,0.32508301734924316,g,Adam
1.0,CBP,26,0.32508301734924316,g,Adam
1.0,CBP,27,0.32508301734924316,g,Adam
1.0,CBP,28,0.32508301734924316,g,Adam
1.0,CBP,29,0.3250829875469208,g,Adam
1.0,CBP,30,0.32508301734924316,g,Adam
1.0,CBP,31,0.3250829875469208,g,Adam
1.0,CBP,32,0.32508301734924316,g,Adam
1.0,CBP,33,0.32508301734924316,g,Adam
1.0,CBP,34,0.3250829577445984,g,Adam
1.0,CBP,35,0.32508301734924316,g,Adam
1.0,CBP,36,0.32508301734924316,g,Adam
1.0,CBP,37,0.3250829875469208,g,Adam
1.0,CBP,38,0.32508301734924316,g,Adam
1.0,CBP,39,0.32508301734924316,g,Adam
1.0,CBP,40,0.32508301734924316,g,Adam
1.0,CBP,41,0.32508301734924316,g,Adam
1.0,CBP,42,0.32508301734924316,g,Adam
1.0,CBP,43,0.3250829875469208,g,Adam
1.0,CBP,44,0.3250829577445984,g,Adam
1.0,CBP,45,0.32508301734924316,g,Adam
1.0,CBP,46,0.3250829875469208,g,Adam
1.0,CBP,47,0.3250829875469208,g,Adam
1.0,CBP,48,0.3250829875469208,g,Adam
1.0,CBP,49,0.32508301734924316,g,Adam
1.0,CBP,50,0.32508301734924316,g,Adam
1.0,CBP,51,0.32508301734924316,g,Adam
1.0,CBP,52,0.32508301734924316,g,Adam
1.0,CBP,53,0.32508301734924316,g,Adam
1.0,CBP,54,0.3250829875469208,g,Adam
1.0,CBP,55,0.32508301734924316,g,Adam
1.0,CBP,56,0.3250829577445984,g,Adam
1.0,CBP,57,0.32508301734924316,g,Adam
1.0,CBP,58,0.3250829875469208,g,Adam
1.0,CBP,59,0.3250829875469208,g,Adam
1.0,CBP,60,0.3250829875469208,g,Adam
1.0,CBP,61,0.32508301734924316,g,Adam
1.0,CBP,62,0.3250829875469208,g,Adam
1.0,CBP,63,0.3250829875469208,g,Adam
1.0,CBP,64,0.3250829875469208,g,Adam
1.0,CBP,65,0.32508301734924316,g,Adam
1.0,CBP,66,0.32508301734924316,g,Adam
1.0,CBP,67,0.3250829875469208,g,Adam
1.0,CBP,68,0.3250829875469208,g,Adam
1.0,CBP,69,0.32508301734924316,g,Adam
1.0,CBP,70,0.32508301734924316,g,Adam
1.0,CBP,71,0.32508301734924316,g,Adam
1.0,CBP,72,0.32508301734924316,g,Adam
1.0,CBP,73,0.3250829577445984,g,Adam
1.0,CBP,74,0.3250829875469208,g,Adam
1.0,CBP,75,0.3250829875469208,g,Adam
1.0,CBP,76,0.32508301734924316,g,Adam
1.0,CBP,77,0.3250829875469208,g,Adam
1.0,CBP,78,0.32508301734924316,g,Adam
1.0,CBP,79,0.3250829875469208,g,Adam
1.0,CBP,80,0.3250829875469208,g,Adam
1.0,CBP,81,0.3250829577445984,g,Adam
1.0,CBP,82,0.32508301734924316,g,Adam
1.0,CBP,83,0.3250829875469208,g,Adam
1.0,CBP,84,0.3250829875469208,g,Adam
1.0,CBP,85,0.32508301734924316,g,Adam
1.0,CBP,86,0.32508301734924316,g,Adam
1.0,CBP,87,0.32508301734924316,g,Adam
1.0,CBP,88,0.3250829875469208,g,Adam
1.0,CBP,89,0.3250829875469208,g,Adam
1.0,CBP,90,0.32508301734924316,g,Adam
1.0,CBP,91,0.3250829875469208,g,Adam
1.0,CBP,92,0.32508301734924316,g,Adam
1.0,CBP,93,0.3250829577445984,g,Adam
1.0,CBP,94,0.3250829875469208,g,Adam
1.0,CBP,95,0.32508301734924316,g,Adam
1.0,CBP,96,0.3250829875469208,g,Adam
1.0,CBP,97,0.32508301734924316,g,Adam
1.0,CBP,98,0.32508301734924316,g,Adam
1.0,CBP,99,0.3250829875469208,g,Adam
3.0,CBP,0,0.3250829875469208,g,Adam
3.0,CBP,1,0.32508301734924316,g,Adam
3.0,CBP,2,0.32508301734924316,g,Adam
3.0,CBP,3,0.32508301734924316,g,Adam
3.0,CBP,4,0.3250829577445984,g,Adam
3.0,CBP,5,0.3250829577445984,g,Adam
3.0,CBP,6,0.32508301734924316,g,Adam
3.0,CBP,7,0.3250829875469208,g,Adam
3.0,CBP,8,0.32508301734924316,g,Adam
3.0,CBP,9,0.32508301734924316,g,Adam
3.0,CBP,10,0.32508301734924316,g,Adam
3.0,CBP,11,0.3250829875469208,g,Adam
3.0,CBP,12,0.3250829875469208,g,Adam
3.0,CBP,13,0.3250829875469208,g,Adam
3.0,CBP,14,0.3250829875469208,g,Adam
3.0,CBP,15,0.3250829577445984,g,Adam
3.0,CBP,16,0.3250829875469208,g,Adam
3.0,CBP,17,0.32508301734924316,g,Adam
3.0,CBP,18,0.3250829875469208,g,Adam
3.0,CBP,19,0.3250829875469208,g,Adam
3.0,CBP,20,0.32508301734924316,g,Adam
3.0,CBP,21,0.32508301734924316,g,Adam
3.0,CBP,22,0.32508301734924316,g,Adam
3.0,CBP,23,0.32508301734924316,g,Adam
3.0,CBP,24,0.32508301734924316,g,Adam
3.0,CBP,25,0.3250829875469208,g,Adam
3.0,CBP,26,0.3250829875469208,g,Adam
3.0,CBP,27,0.32508301734924316,g,Adam
3.0,CBP,28,0.32508301734924316,g,Adam
3.0,CBP,29,0.3250829577445984,g,Adam
3.0,CBP,30,0.32508301734924316,g,Adam
3.0,CBP,31,0.32508301734924316,g,Adam
3.0,CBP,32,0.32508301734924316,g,Adam
3.0,CBP,33,0.32508301734924316,g,Adam
3.0,CBP,34,0.3250829577445984,g,Adam
3.0,CBP,35,0.32508301734924316,g,Adam
3.0,CBP,36,0.32508301734924316,g,Adam
3.0,CBP,37,0.32508301734924316,g,Adam
3.0,CBP,38,0.32508301734924316,g,Adam
3.0,CBP,39,0.3250829875469208,g,Adam
3.0,CBP,40,0.32508301734924316,g,Adam
3.0,CBP,41,0.3250829577445984,g,Adam
3.0,CBP,42,0.32508301734924316,g,Adam
3.0,CBP,43,0.3250829875469208,g,Adam
3.0,CBP,44,0.3250829875469208,g,Adam
3.0,CBP,45,0.3250829875469208,g,Adam
3.0,CBP,46,0.32508301734924316,g,Adam
3.0,CBP,47,0.3250829875469208,g,Adam
3.0,CBP,48,0.32508301734924316,g,Adam
3.0,CBP,49,0.3250829875469208,g,Adam
3.0,CBP,50,0.32508301734924316,g,Adam
3.0,CBP,51,0.3250829875469208,g,Adam
3.0,CBP,52,0.3250829875469208,g,Adam
3.0,CBP,53,0.3250829875469208,g,Adam
3.0,CBP,54,0.32508301734924316,g,Adam
3.0,CBP,55,0.32508301734924316,g,Adam
3.0,CBP,56,0.3250829875469208,g,Adam
3.0,CBP,57,0.3250829875469208,g,Adam
3.0,CBP,58,0.3250829875469208,g,Adam
3.0,CBP,59,0.32508301734924316,g,Adam
3.0,CBP,60,0.3250829577445984,g,Adam
3.0,CBP,61,0.3250829875469208,g,Adam
3.0,CBP,62,0.32508301734924316,g,Adam
3.0,CBP,63,0.32508301734924316,g,Adam
3.0,CBP,64,0.3250829577445984,g,Adam
3.0,CBP,65,0.3250829875469208,g,Adam
3.0,CBP,66,0.32508301734924316,g,Adam
3.0,CBP,67,0.32508301734924316,g,Adam
3.0,CBP,68,0.3250829875469208,g,Adam
3.0,CBP,69,0.32508301734924316,g,Adam
3.0,CBP,70,0.32508301734924316,g,Adam
3.0,CBP,71,0.3250829875469208,g,Adam
3.0,CBP,72,0.3250829577445984,g,Adam
3.0,CBP,73,0.3250829875469208,g,Adam
3.0,CBP,74,0.32508301734924316,g,Adam
3.0,CBP,75,0.32508301734924316,g,Adam
3.0,CBP,76,0.32508301734924316,g,Adam
3.0,CBP,77,0.32508301734924316,g,Adam
3.0,CBP,78,0.32508301734924316,g,Adam
3.0,CBP,79,0.3250829875469208,g,Adam
3.0,CBP,80,0.3250829875469208,g,Adam
3.0,CBP,81,0.3250829577445984,g,Adam
3.0,CBP,82,0.3250829875469208,g,Adam
3.0,CBP,83,0.3250829875469208,g,Adam
3.0,CBP,84,0.3250829875469208,g,Adam
3.0,CBP,85,0.3250829875469208,g,Adam
3.0,CBP,86,0.32508301734924316,g,Adam
3.0,CBP,87,0.32508301734924316,g,Adam
3.0,CBP,88,0.32508301734924316,g,Adam
3.0,CBP,89,0.3250829875469208,g,Adam
3.0,CBP,90,0.32508301734924316,g,Adam
3.0,CBP,91,0.3250829875469208,g,Adam
3.0,CBP,92,0.32508301734924316,g,Adam
3.0,CBP,93,0.3250829577445984,g,Adam
3.0,CBP,94,0.3250829875469208,g,Adam
3.0,CBP,95,0.3250829875469208,g,Adam
3.0,CBP,96,0.3250829875469208,g,Adam
3.0,CBP,97,0.3250829875469208,g,Adam
3.0,CBP,98,0.3250829875469208,g,Adam
3.0,CBP,99,0.3250829875469208,g,Adam
